Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70060682000293EDC00,N/A,EDC,DAY, 006, 068,2000/10/19,2000:293:14:54:44.7406795,2000:293:14:55:11.7347420, 9, 9,  99.37,  99.29,  99.92,  98.28,  99.99,63.1737175,89.8496933,11°34'04.80"S,74°47'58.56"W,10°37'32.52"S,75°29'14.28"W,10°52'38.28"S,73°45'18.36"W,12°15'32.40"S,75°51'00.00"W,12°30'43.56"S,74°06'24.48"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61822   (10°37'05.59"S), -75.87123  (75°52'16.43"W),-10.61683   (10°37'00.59"S), -73.72110  (73°43'15.96"W),-12.51174   (12°30'42.26"S), -75.87710   (75°52'37.56"W),-12.51009   (12°30'36.32"S), -73.71248   (73°42'44.93"W),13961,15681,6981,7841,6981,7841,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.7996,-10.6257,-75.4873,-10.8773,-73.7551,-12.259,-75.85,-12.5121,-74.1068,LE70060682000293EDC00,LE70060682000293EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000293EDC00
LE70060682000277EDC00,N/A,EDC,DAY, 006, 068,2000/10/03,2000:277:14:54:58.2826151,2000:277:14:55:25.2751775, 9, 9,  85.23,  87.03,  70.17,  93.77,  89.97,61.0990448,77.6043854,11°34'04.80"S,74°49'24.60"W,10°37'34.32"S,75°30'41.76"W,10°52'33.96"S,73°46'48.00"W,12°15'34.56"S,75°52'20.28"W,12°30'40.32"S,74°07'47.64"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61816   (10°37'05.38"S), -75.89317  (75°53'35.41"W),-10.61694   (10°37'00.98"S), -73.74852  (73°44'54.67"W),-12.51167   (12°30'42.01"S), -75.89919   (75°53'57.08"W),-12.51022   (12°30'36.79"S), -73.74008   (73°44'24.29"W),13961,15641,6981,7821,6981,7821,,,21,5.781,4.662,3.418,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8235,-10.6262,-75.5116,-10.8761,-73.78,-12.2596,-75.8723,-12.5112,-74.1299,LE70060682000277EDC00,LE70060682000277EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000277EDC00
LE70060682000261EDC00,N/A,EDC,DAY, 006, 068,2000/09/17,2000:261:14:55:04.5506739,2000:261:14:55:31.5404239, 9, 9,  85.43,  94.29,  98.10,  70.28,  79.05,57.663784,67.0888901,11°34'04.80"S,74°47'11.04"W,10°37'36.12"S,75°28'28.20"W,10°52'35.04"S,73°44'35.88"W,12°15'37.08"S,75°50'07.44"W,12°30'41.76"S,74°05'35.52"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61825   (10°37'05.70"S), -75.86026  (75°51'36.94"W),-10.61678   (10°37'00.41"S), -73.71013  (73°42'36.47"W),-12.51178   (12°30'42.41"S), -75.86606   (75°51'57.82"W),-12.51004   (12°30'36.14"S), -73.70144   (73°42'05.18"W),13961,15681,6981,7841,6981,7841,,,14,5.706,3.635,4.398,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.7864,-10.6267,-75.4745,-10.8764,-73.7433,-12.2603,-75.8354,-12.5116,-74.0932,LE70060682000261EDC00,LE70060682000261EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000261EDC00
LE70060682000245EDC00,N/A,EDC,DAY, 006, 068,2000/09/01,2000:245:14:55:24.4282940,2000:245:14:55:51.4144815, 9, 9,  38.95,  36.62,  36.32,  27.90,  54.94,53.5944099,58.8263817,11°34'04.80"S,74°48'42.12"W,10°37'32.52"S,75°29'58.20"W,10°52'31.80"S,73°46'05.52"W,12°15'30.96"S,75°51'39.24"W,12°30'36.00"S,74°07'06.96"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61818   (10°37'05.45"S), -75.88494  (75°53'05.78"W),-10.61688   (10°37'00.77"S), -73.73481  (73°44'05.32"W),-12.50898   (12°30'32.33"S), -75.89090   (75°53'27.24"W),-12.50744   (12°30'26.78"S), -73.72630   (73°43'34.68"W),13941,15681,6971,7841,6971,7841,,,92,4.296,2.605,3.416,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8117,-10.6257,-75.4995,-10.8755,-73.7682,-12.2586,-75.8609,-12.51,-74.1186,LE70060682000245EDC00,LE70060682000245EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000245EDC00
LE70060682000229EDC00,N/A,EDC,DAY, 006, 068,2000/08/16,2000:229:14:55:37.3426651,2000:229:14:56:04.3259150, 9, 9,  15.63,  14.01,  21.58,   5.78,  21.13,49.6445618,52.4652061,11°34'04.80"S,74°48'41.04"W,10°37'41.52"S,75°30'00.36"W,10°52'41.16"S,73°46'06.60"W,12°15'40.32"S,75°51'39.24"W,12°30'46.08"S,74°07'06.24"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61819   (10°37'05.48"S), -75.88220  (75°52'55.92"W),-10.61689   (10°37'00.80"S), -73.73755  (73°44'15.18"W),-12.51170   (12°30'42.12"S), -75.88815   (75°53'17.34"W),-12.51017   (12°30'36.61"S), -73.72904   (73°43'44.54"W),13961,15641,6981,7821,6981,7821,,,179,5.168,2.143,4.703,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8114,-10.6282,-75.5001,-10.8781,-73.7685,-12.2612,-75.8609,-12.5128,-74.1184,LE70060682000229EDC00,LE70060682000229EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000229EDC00
LE70060682000213EDC00,N/A,EDC,DAY, 006, 068,2000/07/31,2000:213:14:55:43.3573486,2000:213:14:56:10.3376611, 9, 9,  62.86,  90.67,  32.70,  41.29,  86.76,46.4065742,47.5747871,11°34'04.80"S,74°47'08.88"W,10°37'40.08"S,75°28'28.92"W,10°52'40.08"S,73°44'34.08"W,12°15'38.52"S,75°50'09.60"W,12°30'44.64"S,74°05'35.16"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LH,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61826   (10°37'05.74"S), -75.85752  (75°51'27.07"W),-10.61679   (10°37'00.44"S), -73.71288  (73°42'46.37"W),-12.50907   (12°30'32.65"S), -75.86329   (75°51'47.84"W),-12.50734   (12°30'26.42"S), -73.70421   (73°42'15.16"W),13941,15641,6971,7821,6971,7821,,,62,3.811,1.943,3.279,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.7858,-10.6278,-75.4747,-10.8778,-73.7428,-12.2607,-75.836,-12.5124,-74.0931,LE70060682000213EDC00,LE70060682000213EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000213EDC00
LE70060682000197COA00,SAM,COA,DAY, 006, 068,2000/07/15,2000:197:14:56:00.7157500,2000:197:14:56:27.6941249, 9, 9,  16.35,  16.32,  12.51,   6.35,  30.21,44.27819061,43.94093323,11°34'14.16"S,74°48'37.08"W,10°37'42.82"S,75°29'53.77"W,10°52'48.47"S,73°46'01.49"W,12°15'24.23"S,75°51'30.64"W,12°30'35.64"S,74°06'59.04"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HL,HL,HL,HH,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61820   (10°37'05.52"S), -75.87945  (75°52'46.02"W),-10.61688   (10°37'00.77"S), -73.73481  (73°44'05.32"W),-12.50900   (12°30'32.40"S), -75.88537   (75°53'07.33"W),-12.50744   (12°30'26.78"S), -73.72630   (73°43'34.68"W),13941,15641,6971,7821,6971,7821,,,167,4.904,2.07,4.446,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.5706,-74.8103,-10.62856,-75.49827,-10.88013,-73.76708,-12.25673,-75.85851,-12.5099,-74.1164,LE70060682000197COA00,LE70060682000197COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000197COA00
LE70060682000181EDC00,N/A,EDC,DAY, 006, 068,2000/06/29,2000:181:14:56:12.7319686,2000:181:14:56:39.7084686, 9, 9,  39.44,  53.11,  59.07,  11.82,  33.75,43.4741974,41.5915947,11°34'04.80"S,74°49'16.68"W,10°37'40.80"S,75°30'34.20"W,10°52'46.56"S,73°46'42.60"W,12°15'36.72"S,75°52'15.24"W,12°30'48.24"S,74°07'44.04"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62361   (10°37'25.00"S), -75.88495  (75°53'05.82"W),-10.62233   (10°37'20.39"S), -73.74027  (73°44'24.97"W),-12.51441   (12°30'51.88"S), -75.89092   (75°53'27.31"W),-12.51289   (12°30'46.40"S), -73.73179   (73°43'54.44"W),13941,15641,6971,7821,6971,7821,,,121,5.398,2.522,4.773,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8213,-10.628,-75.5095,-10.8796,-73.7785,-12.2602,-75.8709,-12.5134,-74.1289,LE70060682000181EDC00,LE70060682000181EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000181EDC00
LE70060682000165EDC00,N/A,EDC,DAY, 006, 068,2000/06/13,2000:165:14:56:24.6609656,2000:165:14:56:51.6349655, 9, 9,  27.24,  34.11,  41.58,   6.42,  26.88,44.0013084,40.728508,11°34'04.80"S,74°49'35.40"W,10°37'31.08"S,75°30'50.76"W,10°52'36.84"S,73°47'00.24"W,12°15'25.92"S,75°52'32.16"W,12°30'37.44"S,74°08'02.04"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62087   (10°37'15.13"S), -75.89317  (75°53'35.41"W),-10.61963   (10°37'10.67"S), -73.74303  (73°44'34.91"W),-12.50896   (12°30'32.26"S), -75.89918   (75°53'57.05"W),-12.50748   (12°30'26.93"S), -73.73458   (73°44'04.49"W),13921,15681,6961,7841,6961,7841,,,114,5.442,2.567,4.798,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8265,-10.6253,-75.5141,-10.8769,-73.7834,-12.2572,-75.8756,-12.5104,-74.1339,LE70060682000165EDC00,LE70060682000165EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000165EDC00
LE70060682000149AGS00,N/A,AGS,DAY, 006, 068,2000/05/28,2000:149:14:56:29.6918425,2000:149:14:56:56.6657425, 9, 9,  29.09,  29.43,  51.15,   2.59,  33.20,45.6774864,41.6809731,11°34'04.80"S,74°48'18.00"W,10°37'26.40"S,75°29'33.36"W,10°52'32.52"S,73°45'42.12"W,12°15'23.40"S,75°51'14.40"W,12°30'34.92"S,74°06'43.92"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61552   (10°36'55.87"S), -75.86848  (75°52'06.53"W),-10.61413   (10°36'50.87"S), -73.72386  (73°43'25.90"W),-12.50632   (12°30'22.75"S), -75.87432   (75°52'27.55"W),-12.50468   (12°30'16.85"S), -73.71527   (73°42'54.97"W),13941,15641,6971,7821,6971,7821,,,121,5.511,2.582,4.869,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.805,-10.624,-75.4926,-10.8757,-73.7617,-12.2565,-75.854,-12.5097,-74.1122,LE70060682000149AGS00,LE70060682000149AGS00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000149AGS00
LE70060682000133AGS00,N/A,AGS,DAY, 006, 068,2000/05/12,2000:133:14:56:40.2599406,2000:133:14:57:07.2327907, 9, 9,  49.88,  61.20,  73.78,   9.34,  55.21,48.1507874,44.8103027,11°34'04.80"S,74°48'33.12"W,10°37'27.12"S,75°29'50.28"W,10°52'33.24"S,73°45'58.32"W,12°15'23.40"S,75°51'29.16"W,12°30'35.64"S,74°06'57.60"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61550   (10°36'55.80"S), -75.87396  (75°52'26.26"W),-10.61414   (10°36'50.90"S), -73.72660  (73°43'35.76"W),-12.50631   (12°30'22.72"S), -75.87984   (75°52'47.42"W),-12.50469   (12°30'16.88"S), -73.71803   (73°43'04.91"W),13941,15661,6971,7831,6971,7831,,,95,6.402,2.768,5.773,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8092,-10.6242,-75.4973,-10.8759,-73.7662,-12.2565,-75.8581,-12.5099,-74.116,LE70060682000133AGS00,LE70060682000133AGS00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000133AGS00
LE70060682000117AGS00,N/A,AGS,DAY, 006, 068,2000/04/26,2000:117:14:56:51.8746626,2000:117:14:57:18.8459376, 9, 9,  53.96,  78.13,  51.32,  27.37,  59.02,50.9411507,50.4089928,11°34'04.80"S,74°49'14.52"W,10°37'27.84"S,75°30'30.60"W,10°52'34.32"S,73°46'37.20"W,12°15'24.12"S,75°52'10.56"W,12°30'36.36"S,74°07'37.92"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61004   (10°36'36.14"S), -75.88492  (75°53'05.71"W),-10.60876   (10°36'31.54"S), -73.73759  (73°44'15.32"W),-12.50084   (12°30'03.02"S), -75.89087   (75°53'27.13"W),-12.49932   (12°29'57.55"S), -73.72910   (73°43'44.76"W),13941,15661,6971,7831,6971,7831,,,42,7.768,3.972,6.676,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8207,-10.6244,-75.5085,-10.8762,-73.777,-12.2567,-75.8696,-12.5101,-74.1272,LE70060682000117AGS00,LE70060682000117AGS00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000117AGS00
LE70060682000101EDC00,N/A,EDC,DAY, 006, 068,2000/04/10,2000:101:14:56:53.9853636,2000:101:14:57:20.9550636, 9, 9,  51.37,  36.66,  47.69,  73.43,  47.72,53.5194321,58.5225792,11°34'04.80"S,74°47'42.00"W,10°37'27.84"S,75°28'57.36"W,10°52'33.96"S,73°45'05.40"W,12°15'23.04"S,75°50'38.40"W,12°30'35.28"S,74°06'07.20"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62096   (10°37'15.46"S), -75.86027  (75°51'36.97"W),-10.61952   (10°37'10.27"S), -73.71561  (73°42'56.20"W),-12.51178   (12°30'42.41"S), -75.86606   (75°51'57.82"W),-12.51006   (12°30'36.22"S), -73.70696   (73°42'25.06"W),13941,15641,6971,7821,6971,7821,,,23,10.835,7.184,8.111,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.795,-10.6244,-75.4826,-10.8761,-73.7515,-12.2564,-75.844,-12.5098,-74.102,LE70060682000101EDC00,LE70060682000101EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000101EDC00
LE70060682000085EDC00,N/A,EDC,DAY, 006, 068,2000/03/25,2000:085:14:57:07.8237710,2000:085:14:57:34.7924210, 9, 9,  79.04,  71.65,  81.30,  83.64,  79.55,55.4330444,68.7275772,11°34'04.80"S,74°49'22.80"W,10°37'27.84"S,75°30'38.16"W,10°52'34.68"S,73°46'46.20"W,12°15'22.68"S,75°52'18.48"W,12°30'35.28"S,74°07'47.28"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61274   (10°36'45.86"S), -75.89041  (75°53'25.48"W),-10.61148   (10°36'41.33"S), -73.74032  (73°44'25.15"W),-12.50625   (12°30'22.50"S), -75.89641   (75°53'47.08"W),-12.50476   (12°30'17.14"S), -73.73183   (73°43'54.59"W),13961,15681,6981,7841,6981,7841,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.823,-10.6244,-75.5106,-10.8763,-73.7795,-12.2563,-75.8718,-12.5098,-74.1298,LE70060682000085EDC00,LE70060682000085EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000085EDC00
LE70060682000053EDC00,N/A,EDC,DAY, 006, 068,2000/02/22,2000:053:14:57:09.3517062,2000:053:14:57:36.3176188, 9, 9,  83.94,  85.96,  89.71,  79.82,  80.27,56.7945061,91.1795349,11°34'04.80"S,74°47'04.56"W,10°37'27.12"S,75°28'19.92"W,10°52'34.68"S,73°44'27.60"W,12°15'21.96"S,75°50'00.60"W,12°30'35.28"S,74°05'29.04"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61556   (10°36'56.02"S), -75.85202  (75°51'07.27"W),-10.61405   (10°36'50.58"S), -73.70466  (73°42'16.78"W),-12.50638   (12°30'22.97"S), -75.85776   (75°51'27.94"W),-12.50459   (12°30'16.52"S), -73.69594   (73°41'45.38"W),13941,15661,6971,7831,6971,7831,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.7846,-10.6242,-75.4722,-10.8763,-73.741,-12.2561,-75.8335,-12.5098,-74.0914,LE70060682000053EDC00,LE70060682000053EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000053EDC00
LE70060682000037EDC00,N/A,EDC,DAY, 006, 068,2000/02/06,2000:037:14:57:18.0102055,2000:037:14:57:44.9750681, 9, 9,  40.36,  15.47,  13.48,  81.48,  51.02,56.8112488,101.0591736,11°34'04.80"S,74°48'20.16"W,10°37'27.12"S,75°29'35.52"W,10°52'35.04"S,73°45'42.84"W,12°15'22.32"S,75°51'16.56"W,12°30'36.00"S,74°06'44.64"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61822   (10°37'05.59"S), -75.87123  (75°52'16.43"W),-10.61685   (10°37'00.66"S), -73.72659  (73°43'35.72"W),-12.50903   (12°30'32.51"S), -75.87709   (75°52'37.52"W),-12.50740   (12°30'26.64"S), -73.71801   (73°43'04.84"W),13941,15641,6971,7821,6971,7821,,,16,8.718,7.447,4.533,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8056,-10.6242,-75.4932,-10.8764,-73.7619,-12.2562,-75.8546,-12.51,-74.1124,LE70060682000037EDC00,LE70060682000037EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000037EDC00
LE70060682000021COA00,SAM,COA,DAY, 006, 068,2000/01/21,2000:021:14:57:20.2591249,2000:021:14:57:47.2228125, 9, 9,  32.69,  28.90,  35.86,  36.95,  29.03,57.02724075,108.95167542,11°34'11.71"S,74°48'08.35"W,10°37'36.26"S,75°29'25.08"W,10°52'44.15"S,73°45'31.72"W,12°15'13.57"S,75°51'02.81"W,12°30'26.89"S,74°06'30.17"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61551   (10°36'55.84"S), -75.87122  (75°52'16.39"W),-10.61414   (10°36'50.90"S), -73.72660  (73°43'35.76"W),-12.50632   (12°30'22.75"S), -75.87708   (75°52'37.49"W),-12.50469   (12°30'16.88"S), -73.71803   (73°43'04.91"W),13941,15641,6971,7821,6971,7821,,,29,17.869,17.437,3.906,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.56992,-74.80232,-10.62674,-75.4903,-10.87893,-73.75881,-12.25377,-75.85078,-12.50747,-74.10838,LE70060682000021COA00,LE70060682000021COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000021COA00
LE70060682000005CUB00,SAM,CUB,DAY, 006, 068,2000/01/05,2000:005:14:57:22.7926875,2000:005:14:57:49.7550624, 9, 9, 100.00, 100.00, 100.00, 100.00, 100.00,57.8193512,114.35980225,11°34'11.53"S,74°48'26.57"W,10°37'40.98"S,75°29'42.72"W,10°52'48.90"S,73°45'49.79"W,12°15'18.14"S,75°51'21.96"W,12°30'32.04"S,74°06'49.86"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61821   (10°37'05.56"S), -75.87671  (75°52'36.16"W),-10.61687   (10°37'00.73"S), -73.73207  (73°43'55.45"W),-12.50901   (12°30'32.44"S), -75.88261   (75°52'57.40"W),-12.50743   (12°30'26.75"S), -73.72353   (73°43'24.71"W),13941,15641,6971,7821,6971,7821,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.56987,-74.80738,-10.62805,-75.4952,-10.88025,-73.76383,-12.25504,-75.8561,-12.5089,-74.11385,LE70060682000005CUB00,LE70060682000005CUB00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682000005CUB00
LE70060681999354EDC00,N/A,EDC,DAY, 006, 068,1999/12/20,1999:354:14:57:28.1537206,1999:354:14:57:55.1149080, 9, 9,  64.68,  70.95,  70.02,  74.84,  42.91,59.3056488,116.7594452,11°34'04.80"S,74°49'49.80"W,10°37'27.48"S,75°31'04.44"W,10°52'36.48"S,73°47'12.48"W,12°15'20.16"S,75°52'46.20"W,12°30'34.92"S,74°08'15.00"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61543   (10°36'55.55"S), -75.89864  (75°53'55.10"W),-10.61424   (10°36'51.26"S), -73.75127  (73°45'04.57"W),-12.50622   (12°30'22.39"S), -75.90469   (75°54'16.88"W),-12.50481   (12°30'17.32"S), -73.74287   (73°44'34.33"W),13941,15661,6971,7831,6971,7831,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-74.8305,-10.6243,-75.5179,-10.8768,-73.7868,-12.2556,-75.8795,-12.5097,-74.1375,LE70060681999354EDC00,LE70060681999354EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060681999354EDC00
LE70060681999338CUB00,SAM,CUB,DAY, 006, 068,1999/12/04,1999:338:14:57:24.0653125,1999:338:14:57:51.0247499, 9, 9,  76.15,  73.67,  51.85,  90.38,  88.71,61.26826477,115.46856689,11°34'10.96"S,74°48'50.40"W,10°37'40.66"S,75°30'07.06"W,10°52'50.16"S,73°46'13.19"W,12°15'16.16"S,75°51'45.11"W,12°30'31.43"S,74°07'12.07"W,N,H,H,H,L,H,H,L,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,HH,LL,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61818   (10°37'05.45"S), -75.88494  (75°53'05.78"W),-10.61689   (10°37'00.80"S), -73.73755  (73°44'15.18"W),-12.50898   (12°30'32.33"S), -75.89090   (75°53'27.24"W),-12.50746   (12°30'26.86"S), -73.72906   (73°43'44.62"W),13941,15661,6971,7831,6971,7831,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.56971,-74.814,-10.62796,-75.50196,-10.8806,-73.77033,-12.25449,-75.86253,-12.50873,-74.12002,LE70060681999338CUB00,LE70060681999338CUB00,http://earthexplorer.usgs.gov/download/options/5441/LE70060681999338CUB00
