Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70050682001144EDC00,N/A,EDC,DAY,5,68,5/24/2001,2001:144:14:48:11.6314684,2001:144:14:48:38.6547184,9,9,51.08,46.56,54.25,40.49,63.02,45.8936234,42.831131,"11°34'04.80""S","73°17'13.20""W","10°37'26.40""S","73°58'27.48""W","10°52'27.48""S","72°14'37.32""W","12°15'35.28""S","74°20'09.96""W","12°30'42.12""S","72°35'40.56""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61064   (10°36'38.30""S)"," -74.36281  (74°21'46.12""W)","-10.59890   (10°35'56.04""S)"," -72.20825  (72°12'29.70""W)","-12.51512   (12°30'54.43""S)"," -74.35849   (74°21'30.56""W)","-12.50121   (12°30'04.36""S)"," -72.18935   (72°11'21.66""W)",14041,15721,7021,7861,7021,7861,,,47,3.803,1.957,3.261,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.287,-10.624,-73.9743,-10.8743,-72.2437,-12.2598,-74.3361,-12.5117,-72.5946,LE70050682001144EDC00,LE70050682001144EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682001144EDC00
LE70050682001128AGS00,N/A,AGS,DAY,5,68,5/8/2001,2001:128:14:48:22.4092145,2001:128:14:48:49.4294645,9,9,57.9,66.86,70.23,41.45,53.08,48.4727745,46.6086884,"11°34'04.80""S","73°17'43.80""W","10°37'38.28""S","73°58'59.16""W","10°52'40.08""S","72°15'09.00""W","12°15'44.64""S","74°20'42.36""W","12°30'51.84""S","72°36'12.60""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61338   (10°36'48.17""S)"," -74.37378  (74°22'25.61""W)","-10.60168   (10°36'06.05""S)"," -72.21644  (72°12'59.18""W)","-12.51786   (12°31'04.30""S)"," -74.36953   (74°22'10.31""W)","-12.50400   (12°30'14.40""S)"," -72.19759   (72°11'51.32""W)",14041,15741,7021,7871,7021,7871,,,39,4.748,1.878,4.361,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2955,-10.6273,-73.9831,-10.8778,-72.2525,-12.2624,-74.3451,-12.5144,-72.6035,LE70050682001128AGS00,LE70050682001128AGS00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682001128AGS00
LE70050682001112EDC01,N/A,EDC,DAY,5,68,4/22/2001,2001:112:14:48:27.2673995,2001:112:14:48:54.2857746,9,9,80.79,97.13,95.78,62.86,67.41,51.21521,52.875843,"11°34'04.80""S","73°16'58.80""W","10°37'31.80""S","73°58'15.24""W","10°52'34.32""S","72°14'22.20""W","12°15'39.24""S","74°19'57.72""W","12°30'47.52""S","72°35'25.44""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61335   (10°36'48.06""S)"," -74.36006  (74°21'36.22""W)","-10.60156   (10°36'05.62""S)"," -72.20275  (72°12'09.90""W)","-12.51782   (12°31'04.15""S)"," -74.35572   (74°21'20.59""W)","-12.50386   (12°30'13.90""S)"," -72.18380   (72°11'01.68""W)",14041,15741,7021,7871,7021,7871,,,38,5.804,1.449,5.62,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.283,-10.6255,-73.9709,-10.8762,-72.2395,-12.2609,-74.3327,-12.5132,-72.5904,LE70050682001112EDC01,LE70050682001112EDC01,http://earthexplorer.usgs.gov/download/options/5441/LE70050682001112EDC01
LE70050682001064PFS00,N/A,PFS,DAY,5,68,3/5/2001,2001:064:14:48:42.3684528,2001:064:14:49:09.3799528,9,9,71.67,63.21,85.68,64.57,73.22,56.0411072,83.2862549,"11°34'04.80""S","73°16'22.08""W","10°37'24.96""S","73°57'36.72""W","10°52'28.92""S","72°13'42.60""W","12°15'28.08""S","74°19'21.00""W","12°30'37.80""S","72°34'47.64""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61333   (10°36'47.99""S)"," -74.34909  (74°20'56.72""W)","-10.60149   (10°36'05.36""S)"," -72.19453  (72°11'40.31""W)","-12.51780   (12°31'04.08""S)"," -74.34468   (74°20'40.85""W)","-12.50377   (12°30'13.57""S)"," -72.17553   (72°10'31.91""W)",14041,15721,7021,7861,7021,7861,,,47,5.027,3.141,3.925,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2728,-10.6236,-73.9602,-10.8747,-72.2285,-12.2578,-74.3225,-12.5105,-72.5799,LE70050682001064PFS00,LE70050682001064PFS00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682001064PFS00
LE70050682000302AGS00,N/A,AGS,DAY,5,68,10/28/2000,2000:302:14:48:42.2546814,2000:302:14:49:09.2501814,9,9,74.45,72.66,57.99,95.62,71.54,63.5784264,96.7840958,"11°34'04.80""S","73°16'44.04""W","10°37'39.00""S","73°58'01.20""W","10°52'44.04""S","72°14'05.28""W","12°15'39.24""S","74°19'45.48""W","12°30'50.40""S","72°35'10.32""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61878   (10°37'07.61""S)"," -74.36005  (74°21'36.18""W)","-10.60698   (10°36'25.13""S)"," -72.20270  (72°12'09.72""W)","-12.52325   (12°31'23.70""S)"," -74.35571   (74°21'20.56""W)","-12.50928   (12°30'33.41""S)"," -72.18374   (72°11'01.46""W)",14041,15741,7021,7871,7021,7871,,,19,6.873,6.104,3.16,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2789,-10.6275,-73.967,-10.8789,-72.2348,-12.2609,-74.3293,-12.514,-72.5862,LE70050682000302AGS00,LE70050682000302AGS00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000302AGS00
LE70050682000238EDC00,N/A,EDC,DAY,5,68,8/25/2000,2000:238:14:49:20.1184172,2000:238:14:49:47.1032297,9,9,38.89,15.11,9.46,74.93,56.05,51.8106232,55.8373451,"11°34'04.80""S","73°16'12.00""W","10°37'36.48""S","73°57'29.52""W","10°52'36.48""S","72°13'36.12""W","12°15'34.56""S","74°19'09.12""W","12°30'39.96""S","72°34'36.48""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61876   (10°37'07.54""S)"," -74.35182  (74°21'06.55""W)","-10.60693   (10°36'24.95""S)"," -72.19722  (72°11'49.99""W)","-12.52052   (12°31'13.87""S)"," -74.34743   (74°20'50.75""W)","-12.50651   (12°30'23.44""S)"," -72.17826   (72°10'41.74""W)",14021,15721,7011,7861,7011,7861,,,88,3.722,2.097,3.075,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.27,-10.6268,-73.9582,-10.8768,-72.2267,-12.2596,-74.3192,-12.5111,-72.5768,LE70050682000238EDC00,LE70050682000238EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000238EDC00
LE70050682000222EDC03,N/A,EDC,DAY,5,68,8/9/2000,2000:222:14:49:26.0669758,2000:222:14:49:53.0489133,9,9,53.21,89.07,40.93,76.47,6.37,48.1111794,50.1621056,"11°34'04.80""S","73°14'33.00""W","10°37'37.20""S","73°55'51.60""W","10°52'37.20""S","72°11'57.12""W","12°15'36.00""S","74°17'31.20""W","12°30'41.76""S","72°32'57.12""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62413   (10°37'26.87""S)"," -74.32439  (74°19'27.80""W)","-10.61211   (10°36'43.60""S)"," -72.16978  (72°10'11.21""W)","-12.52587   (12°31'33.13""S)"," -74.31981   (74°19'11.32""W)","-12.51164   (12°30'41.90""S)"," -72.15062   (72°09'02.23""W)",14021,15721,7011,7861,7011,7861,,,51,3.599,1.791,3.122,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2425,-10.627,-73.931,-10.877,-72.1992,-12.26,-74.292,-12.5116,-72.5492,LE70050682000222EDC03,LE70050682000222EDC03,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000222EDC03
LE70050682000190EDC00,N/A,EDC,DAY,5,68,7/8/2000,2000:190:14:49:54.9593450,2000:190:14:50:21.9368449,9,9,39.9,17.31,22.37,54.41,65.51,43.7591515,42.7475204,"11°34'04.80""S","73°16'15.96""W","10°37'37.56""S","73°57'33.84""W","10°52'42.96""S","72°13'41.52""W","12°15'34.20""S","74°19'13.44""W","12°30'45.36""S","72°34'42.24""W",N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62417   (10°37'27.01""S)"," -74.34359  (74°20'36.92""W)","-10.61230   (10°36'44.28""S)"," -72.19169  (72°11'30.08""W)","-12.52321   (12°31'23.56""S)"," -74.33914   (74°20'20.90""W)","-12.50916   (12°30'32.98""S)"," -72.17271   (72°10'21.76""W)",14001,15701,7001,7851,7001,7851,,,73,4.123,2.265,3.445,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2711,-10.6271,-73.9594,-10.8786,-72.2282,-12.2595,-74.3204,-12.5126,-72.5784,LE70050682000190EDC00,LE70050682000190EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000190EDC00
LE70050682000174EDC00,N/A,EDC,DAY,5,68,6/22/2000,2000:174:14:50:09.0267173,2000:174:14:50:36.0022173,9,9,56.21,72.37,84.07,17.49,50.92,43.5481987,41.0121613,"11°34'04.80""S","73°17'05.64""W","10°37'39.00""S","73°58'23.16""W","10°52'44.40""S","72°14'32.64""W","12°15'36.36""S","74°20'04.56""W","12°30'47.52""S","72°35'34.44""W",N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62420   (10°37'27.12""S)"," -74.35730  (74°21'26.28""W)","-10.61243   (10°36'44.75""S)"," -72.20539  (72°12'19.40""W)","-12.52324   (12°31'23.66""S)"," -74.35295   (74°21'10.62""W)","-12.50931   (12°30'33.52""S)"," -72.18650   (72°11'11.40""W)",14001,15701,7001,7851,7001,7851,,,60,5.9,2.546,5.322,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2849,-10.6275,-73.9731,-10.879,-72.2424,-12.2601,-74.3346,-12.5132,-72.5929,LE70050682000174EDC00,LE70050682000174EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000174EDC00
LE70050682000158EDC00,N/A,EDC,DAY,5,68,6/6/2000,2000:158:14:50:12.2494343,2000:158:14:50:39.2233343,9,9,67.14,64.59,74.49,79.7,49.77,44.6111641,40.9001999,"11°34'04.80""S","73°15'21.60""W","10°37'27.84""S","73°56'36.60""W","10°52'33.24""S","72°12'46.44""W","12°15'24.84""S","74°18'15.84""W","12°30'36.00""S","72°33'46.44""W",N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1G,GLS2000,GEOTIFF,DEFINITIVE,"-10.61871   (10°37'07.36""S)"," -74.32988  (74°19'47.57""W)","-10.60674   (10°36'24.26""S)"," -72.17530  (72°10'31.08""W)","-12.52046   (12°31'13.66""S)"," -74.32534   (74°19'31.22""W)","-12.50628   (12°30'22.61""S)"," -72.15620   (72°09'22.32""W)",14021,15721,7011,7861,7011,7861,,,14,6.014,2.456,5.49,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.256,-10.6244,-73.9435,-10.8759,-72.2129,-12.2569,-74.3044,-12.51,-72.5629,LE70050682000158EDC00,LE70050682000158EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000158EDC00
LE70050682000142COA00,SAM,COA,DAY,5,68,5/21/2000,2000:142:14:50:23.2338125,2000:142:14:50:50.2055000,9,9,78.68,95.42,71.93,77.34,70.05,46.68642807,42.76107025,"11°34'12.90""S","73°15'20.70""W","10°37'37.74""S","73°56'35.45""W","10°52'43.50""S","72°12'44.86""W","12°15'17.21""S","74°18'13.18""W","12°30'28.58""S","72°33'43.45""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61872   (10°37'07.39""S)"," -74.33263  (74°19'57.47""W)","-10.60679   (10°36'24.44""S)"," -72.18078  (72°10'50.81""W)","-12.51776   (12°31'03.94""S)"," -74.32811   (74°19'41.20""W)","-12.50363   (12°30'13.07""S)"," -72.16174   (72°09'42.26""W)",14001,15701,7001,7851,7001,7851,,,14,5.957,4.998,3.241,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.57025,-73.25575,-10.62715,-73.94318,-10.87875,-72.21246,-12.25478,-74.30366,-12.50794,-72.56207,LE70050682000142COA00,LE70050682000142COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000142COA00
LE70050682000126EDC00,N/A,EDC,DAY,5,68,5/5/2000,2000:126:14:50:34.8777984,2000:126:14:51:01.8495984,9,9,23.27,21.3,9.5,51.52,10.78,49.364048,46.9471436,"11°34'04.80""S","73°16'13.44""W","10°37'28.56""S","73°57'27.72""W","10°52'34.68""S","72°13'35.76""W","12°15'23.40""S","74°19'09.84""W","12°30'35.28""S","72°34'38.64""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62146   (10°37'17.26""S)"," -74.34633  (74°20'46.79""W)","-10.60959   (10°36'34.52""S)"," -72.19171  (72°11'30.16""W)","-12.51779   (12°31'04.04""S)"," -74.34192   (74°20'30.91""W)","-12.50374   (12°30'13.46""S)"," -72.17277   (72°10'21.97""W)",13981,15721,6991,7861,6991,7861,,,87,4.211,2.356,3.49,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2704,-10.6246,-73.9577,-10.8763,-72.2266,-12.2565,-74.3194,-12.5098,-72.5774,LE70050682000126EDC00,LE70050682000126EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000126EDC00
LE70050682000110AGS00,N/A,AGS,DAY,5,68,4/19/2000,2000:110:14:50:37.9528047,2000:110:14:51:04.9235547,9,9,59.08,42.76,60.15,84.68,48.74,52.1265106,53.6628456,"11°34'04.80""S","73°14'48.12""W","10°37'27.12""S","73°56'06.72""W","10°52'33.96""S","72°12'11.88""W","12°15'22.68""S","74°17'45.96""W","12°30'35.64""S","72°33'12.24""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,"-10.61598   (10°36'57.53""S)"," -74.32166  (74°19'17.98""W)","-10.60395   (10°36'14.22""S)"," -72.16711  (72°10'01.60""W)","-12.51502   (12°30'54.07""S)"," -74.31708   (74°19'01.49""W)","-12.50077   (12°30'02.77""S)"," -72.14798   (72°08'52.73""W)",14001,15721,7001,7861,7001,7861,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2467,-10.6242,-73.9352,-10.8761,-72.2033,-12.2563,-74.2961,-12.5099,-72.5534,LE70050682000110AGS00,LE70050682000110AGS00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000110AGS00
LE70050682000094EDC00,N/A,EDC,DAY,5,68,4/3/2000,2000:094:14:50:50.0072890,2000:094:14:51:16.9764640,9,9,51.81,42.02,28.95,79.95,56.33,54.4586487,62.7788849,"11°34'04.80""S","73°15'55.08""W","10°37'27.12""S","73°57'11.52""W","10°52'33.96""S","72°13'19.92""W","12°15'23.04""S","74°18'52.92""W","12°30'35.64""S","72°34'22.08""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62144   (10°37'17.18""S)"," -74.33811  (74°20'17.20""W)","-10.60954   (10°36'34.34""S)"," -72.18624  (72°11'10.46""W)","-12.51777   (12°31'03.97""S)"," -74.33363   (74°20'01.07""W)","-12.50368   (12°30'13.25""S)"," -72.16726   (72°10'02.14""W)",13981,15701,6991,7851,6991,7851,,,39,4.282,2.597,3.404,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2653,-10.6242,-73.9532,-10.8761,-72.2222,-12.2564,-74.3147,-12.5099,-72.5728,LE70050682000094EDC00,LE70050682000094EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000094EDC00
LE70050682000078EDC00,N/A,EDC,DAY,5,68,3/18/2000,2000:078:14:50:57.6206189,2000:078:14:51:24.5887439,9,9,51.56,67.83,63.17,47.66,27.6,55.9968643,73.6165771,"11°34'04.80""S","73°16'08.76""W","10°37'28.20""S","73°57'24.48""W","10°52'35.40""S","72°13'31.44""W","12°15'22.68""S","74°19'05.52""W","12°30'35.64""S","72°34'33.24""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62146   (10°37'17.26""S)"," -74.34359  (74°20'36.92""W)","-10.60957   (10°36'34.45""S)"," -72.18898  (72°11'20.33""W)","-12.52050   (12°31'13.80""S)"," -74.33915   (74°20'20.94""W)","-12.50642   (12°30'23.11""S)"," -72.16998   (72°10'11.93""W)",14001,15721,7001,7861,7001,7861,,,43,4.778,2.949,3.759,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2691,-10.6245,-73.9568,-10.8765,-72.2254,-12.2563,-74.3182,-12.5099,-72.5759,LE70050682000078EDC00,LE70050682000078EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000078EDC00
LE70050682000046EDC00,N/A,EDC,DAY,5,68,2/15/2000,2000:046:14:51:04.8403541,2000:046:14:51:31.8062666,9,9,74.71,75.56,76.11,92.28,54.89,56.8084526,95.7103958,"11°34'04.80""S","73°15'30.96""W","10°37'26.40""S","73°56'45.60""W","10°52'33.96""S","72°12'52.56""W","12°15'21.60""S","74°18'27.36""W","12°30'35.28""S","72°33'54.72""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,"-10.61873   (10°37'07.43""S)"," -74.33537  (74°20'07.33""W)","-10.60676   (10°36'24.34""S)"," -72.17804  (72°10'40.94""W)","-12.52048   (12°31'13.73""S)"," -74.33087   (74°19'51.13""W)","-12.50631   (12°30'22.72""S)"," -72.15895   (72°09'32.22""W)",14021,15741,7011,7871,7011,7871,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2586,-10.624,-73.946,-10.8761,-72.2146,-12.256,-74.3076,-12.5098,-72.5652,LE70050682000046EDC00,LE70050682000046EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000046EDC00
LE70050682000030EDC00,N/A,EDC,DAY,5,68,1/30/2000,2000:030:14:51:09.9018066,2000:030:14:51:36.8661441,9,9,21.53,9.78,39.74,30.5,6.11,56.8552017,104.7917175,"11°34'04.80""S","73°16'02.64""W","10°37'27.12""S","73°57'17.64""W","10°52'35.04""S","72°13'24.96""W","12°15'21.60""S","74°18'59.76""W","12°30'35.28""S","72°34'27.48""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,"-10.61874   (10°37'07.46""S)"," -74.34360  (74°20'36.96""W)","-10.60686   (10°36'24.70""S)"," -72.18900  (72°11'20.40""W)","-12.51778   (12°31'04.01""S)"," -74.33916   (74°20'20.98""W)","-12.50371   (12°30'13.36""S)"," -72.17001   (72°10'12.04""W)",14001,15721,7001,7861,7001,7861,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2674,-10.6242,-73.9549,-10.8764,-72.2236,-12.256,-74.3166,-12.5098,-72.5743,LE70050682000030EDC00,LE70050682000030EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682000030EDC00
LE70050681999347EDC00,N/A,EDC,DAY,5,68,12/13/1999,1999:347:14:51:19.2310354,1999:347:14:51:46.1916979,9,9,15.31,0,4.84,28,28.4,60.1319046,116.6929626,"11°34'04.80""S","73°17'38.04""W","10°37'27.48""S","73°58'52.68""W","10°52'36.48""S","72°15'00.00""W","12°15'20.16""S","74°20'35.16""W","12°30'34.56""S","72°36'02.88""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,"-10.61880   (10°37'07.68""S)"," -74.37102  (74°22'15.67""W)","-10.60710   (10°36'25.56""S)"," -72.21639  (72°12'59.00""W)","-12.51785   (12°31'04.26""S)"," -74.36677   (74°22'00.37""W)","-12.50400   (12°30'14.40""S)"," -72.19759   (72°11'51.32""W)",14001,15721,7001,7861,7001,7861,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2939,-10.6243,-73.9813,-10.8768,-72.25,-12.2556,-74.3431,-12.5096,-72.6008,LE70050681999347EDC00,LE70050681999347EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050681999347EDC00
LE70050681999331EDC00,N/A,EDC,DAY,5,68,11/27/1999,1999:331:14:51:08.6219947,1999:331:14:51:35.5816072,9,9,68.8,50.93,43.45,89.29,91.52,62.1556587,113.5749435,"11°34'04.80""S","73°15'11.16""W","10°37'27.48""S","73°56'26.88""W","10°52'36.48""S","72°12'33.84""W","12°15'20.16""S","74°18'08.64""W","12°30'35.28""S","72°33'36.72""W",N,H,H,H,H,H,H,L,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,HH,LL,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61329   (10°36'47.84""S)"," -74.32990  (74°19'47.64""W)","-10.60132   (10°36'04.75""S)"," -72.17535  (72°10'31.26""W)","-12.51504   (12°30'54.14""S)"," -74.32536   (74°19'31.30""W)","-12.50086   (12°30'03.10""S)"," -72.15626   (72°09'22.54""W)",14021,15721,7011,7861,7011,7861,,,19,3.598,2.575,2.513,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.568,-73.2531,-10.6243,-73.9408,-10.8768,-72.2094,-12.2556,-74.3024,-12.5098,-72.5602,LE70050681999331EDC00,LE70050681999331EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050681999331EDC00
LE70050681999299EDC03,SAM,EDC,DAY,5,68,10/26/1999,1999:299:14:51:14.6241874,1999:299:14:51:41.5803749,9,9,67.17,34.52,80.63,79.06,74.48,64.14737701,94.66954803,"11°34'12.43""S","73°16'13.01""W","10°37'43.43""S","73°57'30.64""W","10°52'51.71""S","72°13'38.24""W","12°15'19.98""S","74°19'07.10""W","12°30'34.13""S","72°34'35.58""W",N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,PROCESSING REQUIRED,GLS2000,GEOTIFF,DEFINITIVE,"-10.62147   (10°37'17.29""S)"," -74.34908  (74°20'56.69""W)","-10.60962   (10°36'34.63""S)"," -72.19445  (72°11'40.02""W)","-12.52051   (12°31'13.84""S)"," -74.34467   (74°20'40.81""W)","-12.50648   (12°30'23.33""S)"," -72.17550   (72°10'31.80""W)",14001,15721,7001,7861,7001,7861,,,40,5.356,3.149,4.333,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,-11.57012,-73.27028,-10.62873,-73.95851,-10.88103,-72.22729,-12.25555,-74.31864,-12.50948,-72.57655,LE70050681999299EDC03,LE70050681999299EDC03,http://earthexplorer.usgs.gov/download/options/5441/LE70050681999299EDC03
